S5_Timestamp_FormattedUnix_CAL;S5_Accel_LN_X_CAL;S5_Accel_LN_Y_CAL;S5_Accel_LN_Z_CAL;S5_Gyro_X_CAL;S5_Gyro_Y_CAL;S5_Gyro_Z_CAL;S5_Mag_X_CAL;S5_Mag_Y_CAL;S5_Mag_Z_CAL;S5_Quat_Madge_9DOF_W_LN_CAL;S5_Quat_Madge_9DOF_X_LN_CAL;S5_Quat_Madge_9DOF_Y_LN_CAL;S5_Quat_Madge_9DOF_Z_LN_CAL
2017/12/05 16:23:33.260;-0.177193564804554;9.65853658536585;1.86569794387003;0.217241709042692;-3.22159641526236;-0.0793902438091395;0.118483412322275;-0.956719817767654;0.145785876993166;0.981086195165241;0.193139729688485;0.00552857560431571;0.0116772138730181
2017/12/05 16:23:33.270;-0.214498091771781;9.71951219512195;1.93761405522686;-1.0099428433785;-2.88437110035105;-0.51901704507684;0.127962085308057;-0.952164009111617;0.150341685649203;0.980183629791047;0.197653269917674;0.00549599244708065;0.0119595504731729
2017/12/05 16:23:33.280;-0.264116991180694;9.64634146341463;2.02145521563036;-2.11209089378923;-2.65197102659444;-1.06613485946721;0.130331753554502;-0.954441913439636;0.148063781321185;0.979282606134032;0.202055238194728;0.0055203638022994;0.012197689326296
2017/12/05 16:23:33.290;-0.302023867551535;9.57317073170732;2.15360626734858;-1.89256507399821;-4.72067086487817;-1.45787569070051;0.125592417061611;-0.952164009111617;0.148063781321185;0.978361820332588;0.206461626956293;0.00539664680044626;0.0123539998938226
2017/12/05 16:23:33.300;-0.279081700998281;9.51219512195122;2.29841400226713;-1.11038741179849;-4.25024445083093;-1.60187866879844;0.130331753554502;-0.956719817767654;0.14123006833713;0.977409495000888;0.210916811720922;0.00531024221566451;0.0125131508102892
2017/12/05 16:23:33.310;-0.377114801008879;9.51219512195122;2.34562644235136;-0.531985237998795;0.253650220411126;-1.15927317575709;0.130331753554502;-0.954441913439636;0.148063781321185;0.976426275329585;0.215398101185272;0.00565314009028608;0.0127839297124653
2017/12/05 16:23:33.320;-0.437843374052251;9.51219512195122;2.32092277107875;0.938468829549107;2.50366978127952;-0.745192953972866;0.123222748815166;-0.96127562642369;0.145785876993166;0.975395309832086;0.219985694530348;0.00620729826365043;0.0131054648080931
2017/12/05 16:23:33.330;-0.375548692559483;9.5609756097561;2.18901559741175;2.07582909539371;2.52927997880788;-0.280494098639437;0.127962085308057;-0.949886104783599;0.145785876993166;0.974321974702191;0.224654315126543;0.00672584347648242;0.0134867096423737
2017/12/05 16:23:33.340;-0.325447913627679;9.64634146341463;2.05698648471914;1.99305781064879;4.2203171713574;0.0560287038973833;0.127962085308057;-0.949886104783599;0.145785876993166;0.973228525660555;0.229298931947017;0.00735364529573167;0.0139341504729755
2017/12/05 16:23:33.350;-0.336437117381415;9.68292682926829;1.93639466497076;1.51921435141789;4.31382340375918;-0.217438711772352;0.132701421800948;-0.954441913439636;0.148063781321185;0.972125027462011;0.233885540409116;0.00800035182637262;0.0143693889979885
2017/12/05 16:23:33.360;-0.348510550061656;9.64634146341463;1.92422573787288;0.813237018921138;1.46434504689876;-1.20001149774309;0.127962085308057;-0.956719817767654;0.150341685649203;0.971020327437766;0.238398079612525;0.0084290699325352;0.0146570842866504
2017/12/05 16:23:33.370;-0.385815077028882;9.64634146341463;1.99614184922971;-0.508533592443607;-0.118722850861072;-1.74344865065528;0.130331753554502;-0.954441913439636;0.154897494305239;0.969927598029185;0.242780893130742;0.00875510073129215;0.0148741629398094
2017/12/05 16:23:33.380;-0.411046171315869;9.53658536585366;2.08022688768443;-1.02300040425734;-1.76885238224423;-1.63215965757356;0.135071090047393;-0.956719817767654;0.138952164009112;0.96883087716513;0.24710246226782;0.00895445003738712;0.0150639442760896
2017/12/05 16:23:33.390;-0.399816027800687;9.51219512195122;2.17672473128826;-0.706806426412298;-3.02282336189819;-1.80238393120947;0.132701421800948;-0.952164009111617;0.152619589977221;0.967712374729286;0.25143423539767;0.00905099696805536;0.0152205295466245
2017/12/05 16:23:33.400;-0.412130400242374;9.5;2.18864978033492;-0.159318284244375;-0.71704113517229;-0.913133078837573;0.130331753554502;-0.958997722095672;0.14123006833713;0.966562698617012;0.255792559896288;0.00932657496947513;0.0154832471801865
2017/12/05 16:23:33.410;-0.42444477268406;9.57317073170732;2.20057482938159;0.221881163305366;0.868232090523708;-0.590228719541716;0.132701421800948;-0.947608200455581;0.14123006833713;0.965386276174877;0.260162299197472;0.00973658786351077;0.0158150152154902
2017/12/05 16:23:33.420;-0.411889460480928;9.65853658536585;2.16455580419037;0.468338699900641;1.10838266046562;-0.399536848377853;0.127962085308057;-0.958997722095672;0.143507972665148;0.964186807820989;0.264536779955252;0.0101509030438418;0.0161570678736194
2017/12/05 16:23:33.430;-0.326411672673461;9.60975609756098;2.15336238929736;0.383409843303776;0.472426770824679;-0.344038655841528;0.130331753554502;-0.952164009111617;0.148063781321185;0.962973027673415;0.268887777471246;0.0104729235698394;0.0165114800054618
2017/12/05 16:23:33.440;-0.228378572662863;9.53658536585366;2.10614994921313;0.831943215257733;-0.687042927018575;-0.887235286039636;0.130331753554502;-0.96127562642369;0.143507972665148;0.961734049128424;0.273261267682423;0.0106630619369991;0.0167987333382272
2017/12/05 16:23:33.450;-0.26483981046503;9.59756097560975;2.09373714406402;0.912051786647955;0.827315138891813;-1.03711146860638;0.130331753554502;-0.96127562642369;0.143507972665148;0.960475600306168;0.277620379157736;0.0110017391526078;0.0171028660884482
2017/12/05 16:23:33.460;-0.350558538033943;9.69512195121951;2.12902453510159;1.05543146187259;3.10269549714513;-1.64625168123023;0.130331753554502;-0.954441913439636;0.145785876993166;0.959196316648552;0.281966765941401;0.0115870530341052;0.0174042878160298
2017/12/05 16:23:33.470;-0.386537896313219;9.5609756097561;2.06842377766337;0.970217605667316;3.12159824863573;-2.02366752620518;0.127962085308057;-0.954441913439636;0.148063781321185;0.957903406923177;0.286286670508479;0.0122009590078662;0.0176675378428571
2017/12/05 16:23:33.480;-0.471533804597795;9.4390243902439;2.03142924026727;0.755467052011616;2.9269674834922;-2.227761964954;0.127962085308057;-0.954441913439636;0.150341685649203;0.95660072503729;0.290567722790761;0.0128472321247836;0.0178997194686145
2017/12/05 16:23:33.490;-0.61761969556791;9.51219512195122;2.0058719958154;0.819143319298842;4.29767033605023;-1.62785054904712;0.125592417061611;-0.954441913439636;0.150341685649203;0.955278676335834;0.294830709359994;0.0136587259708738;0.0181918267689707
2017/12/05 16:23:33.500;-0.653719523727909;9.5609756097561;1.95731822644947;0.53376985781526;4.67810571502015;-0.337046539836984;0.125592417061611;-0.954441913439636;0.145785876993166;0.953945858356458;0.299051606941465;0.0144802878745682;0.018594541493616
2017/12/05 16:23:33.510;-0.59311142056526;9.65853658536585;1.99406888579435;0.578887099330374;1.3877358947056;0.409466505233778;0.127962085308057;-0.947608200455581;0.159453302961276;0.952599114405111;0.303264427935428;0.0149809278582443;0.0190048884264853
2017/12/05 16:23:33.520;-0.459339902036831;9.59756097560975;2.03155117929288;-0.501069341708829;-2.14058536125839;0.745374249893598;0.12085308056872;-0.956719817767654;0.150341685649203;0.951270539202317;0.307378734753648;0.0151079355315626;0.0193500633320125
2017/12/05 16:23:33.530;-0.374825873275147;9.60975609756098;2.11673366897809;-1.17783115543803;-4.06534458601793;1.08816510708774;0.125592417061611;-0.954441913439636;0.159453302961276;0.949948646878719;0.311421595728188;0.0150311099794103;0.0197033941285799
2017/12/05 16:23:33.540;-0.26568309963009;9.57317073170732;2.17806606056996;-1.44445735188746;-4.57878179404676;0.994669571090858;0.127962085308057;-0.954441913439636;0.143507972665148;0.948622584776171;0.315424445889917;0.0148630545950469;0.0200424598221125
2017/12/05 16:23:33.549;-0.229583271470091;9.59756097560975;2.2266198299359;-0.788961968388001;-1.9416817488147;0.522183958625551;0.127962085308057;-0.947608200455581;0.148063781321185;0.94726314064879;0.319457413177607;0.0149129520689487;0.0204232072567066
2017/12/05 16:23:33.559;-0.204954526586718;9.54878048780488;2.20276973184257;-0.00733055475529645;0.771780001085106;-0.022175600189913;0.127962085308057;-0.947608200455581;0.148063781321185;0.945866171029385;0.323530954349018;0.0151929892913166;0.0208346143860919
2017/12/05 16:23:33.569;-0.290070904752017;9.60975609756098;2.17782218251874;0.26692389680082;3.78822601116676;-0.607775095495601;0.132701421800948;-0.949886104783599;0.150341685649203;0.944444983122084;0.327600173385885;0.0157831970110232;0.0212765350838965
2017/12/05 16:23:33.579;-0.435915855960687;9.60975609756098;2.12817096192232;0.329848697173844;5.34690231289696;-0.650896947789791;0.130331753554502;-0.954441913439636;0.150341685649203;0.943006421845926;0.33165064218629;0.0165704504235554;0.0217292445226703
2017/12/05 16:23:33.589;-0.459701311679;9.65853658536585;2.06769214350972;1.37251018691527;3.63280313647094;-0.194080666761112;0.132701421800948;-0.952164009111617;0.145785876993166;0.941525457218759;0.335770837960311;0.0172152029624338;0.0221674213971747
2017/12/05 16:23:33.599;-0.287541037256838;9.63414634146341;1.92483543300093;0.930886626779857;3.23751053512717;0.000837561413482652;0.132701421800948;-0.954441913439636;0.148063781321185;0.94004244212309;0.339842796788376;0.0177365567155953;0.0226383531686167
2017/12/05 16:23:33.609;-0.287300097495393;9.5609756097561;1.90074145685637;-0.673507611678781;3.32384770069639;-1.06858247508534;0.132701421800948;-0.947608200455581;0.145785876993166;0.938596156429348;0.343761923741333;0.0182943210963521;0.0230285200856854
2017/12/05 16:23:33.619;-0.385453667386714;9.57317073170732;1.96000088501288;-1.27540188216115;3.00886642001476;-1.34049979270178;0.123222748815166;-0.949886104783599;0.148063781321185;0.937157617556;0.347611499326767;0.0188729288430009;0.0233593225382541
2017/12/05 16:23:33.629;-0.545058629605743;9.65853658536585;2.06683857033045;-1.88878058019404;3.36557118218176;-0.702352711368317;0.135071090047393;-0.952164009111617;0.148063781321185;0.935726125634837;0.351383787497573;0.0195439288900841;0.0237505059276068
2017/12/05 16:23:33.639;-0.508717861684299;9.57317073170732;2.09129836355183;-1.78269585626719;0.398531108045064;-0.51876889830367;0.132701421800948;-0.954441913439636;0.150341685649203;0.934285425153447;0.355152459622739;0.0199499643111732;0.024072259838746
2017/12/05 16:23:33.649;-0.460424130963336;9.59756097560975;2.13997407194338;-1.39165343015362;-1.75259247418159;-0.232431855668333;0.135071090047393;-0.952164009111617;0.148063781321185;0.932825623757888;0.358938301411645;0.0201509976103108;0.0243636765644884
2017/12/05 16:23:33.659;-0.39993649768141;9.5609756097561;2.18877171936053;-1.61290473935135;-2.7031237665026;-0.489438780904506;0.132701421800948;-0.956719817767654;0.148063781321185;0.93136500288122;0.362689131465869;0.0202522667748995;0.0246103842935684
2017/12/05 16:23:33.669;-0.375910102201652;9.54878048780488;2.22515656162859;-0.999258070156147;-2.51777545896646;-0.869957885502385;0.132701421800948;-0.956719817767654;0.148063781321185;0.929875656542172;0.366468977660868;0.0203717921304929;0.0248342881487438
2017/12/05 16:23:33.679;-0.364077609282857;9.51219512195122;2.26141946487103;-0.64170773103896;1.36695984448816;-0.538647081191312;0.127962085308057;-0.954441913439636;0.148063781321185;0.92835733856805;0.370250425060935;0.0207880354906124;0.0252018302804733
2017/12/05 16:23:33.689;-0.448591638044541;9.57317073170732;2.17623697518582;-0.527267413070342;5.03560926498601;0.221221761610399;0.135071090047393;-0.949886104783599;0.148063781321185;0.926815684812694;0.37401444190163;0.0215226552620063;0.0257421627813823
2017/12/05 16:23:33.699;-0.472256623882131;9.59756097560975;2.10371116870094;0.296855773140935;4.05095517808257;0.350775686448453;0.132701421800948;-0.952164009111617;0.14123006833713;0.925237523974279;0.377829059999908;0.0221809679931447;0.02624367177851
2017/12/05 16:23:33.709;-0.43519303667635;9.62195121951219;2.05588903348866;0.747390429678038;2.64392052526722;0.358325688104276;0.125592417061611;-0.947608200455581;0.152619589977221;0.923634793204062;0.381667575526369;0.022702611051879;0.0267062169941723
2017/12/05 16:23:33.719;-0.447266469356591;9.64634146341463;2.04372010639077;0.0497797219465076;2.41788346342175;0.269142311380075;0.125592417061611;-0.952164009111617;0.143507972665148;0.922045833103698;0.385429648267945;0.0232100440454035;0.0271433554956878
2017/12/05 16:23:33.729;-0.434711157153459;9.52439024390244;2.00770108119955;-0.775959424037835;1.42204043428292;0.00473115567150047;0.139810426540284;-0.954441913439636;0.148063781321185;0.920477254588317;0.38910519049449;0.0236526521150795;0.0275558807466643
2017/12/05 16:23:33.739;-0.4106847616737;9.54878048780488;2.0440859234676;-0.478806915267324;-0.89513676168603;0.25497722760453;0.130331753554502;-0.952164009111617;0.150341685649203;0.918893435218808;0.392792433230399;0.0238822698829659;0.0279033384016663
2017/12/05 16:23:33.749;-0.374825873275147;9.63414634146341;2.11673366897809;-0.345369750782819;-1.78626293843477;0.108895961480477;0.130331753554502;-0.954441913439636;0.152619589977221;0.917298616526274;0.396471498841683;0.0240274741754183;0.0282184196928571
2017/12/05 16:23:33.759;-0.411889460480928;9.60975609756098;2.16455580419037;-1.25921514062183;-0.84516236459259;-0.203884569485345;0.137440758293839;-0.956719817767654;0.14123006833713;0.915727290902336;0.400049658420602;0.0242811647704741;0.0285346198786265
2017/12/05 16:23:33.769;-0.38786306500117;9.47560975609756;2.20094064645842;-1.3712682124438;-0.89946429593049;-0.825128652034182;0.135071090047393;-0.952164009111617;0.145785876993166;0.914153877503055;0.403596939042858;0.0245428282212301;0.0288070932978165
2017/12/05 16:23:33.779;-0.436638675245023;9.62195121951219;2.20045289035598;-0.425194443558397;0.967680465287824;0.0549489326396596;0.135071090047393;-0.952164009111617;0.145785876993166;0.912532392256523;0.40719733049569;0.0249463679562991;0.0292001000950448
2017/12/05 16:23:33.789;-0.436036325841409;9.60975609756098;2.1402179499946;-0.789083234042818;2.73285796954281;0.541737085053293;0.132701421800948;-0.952164009111617;0.148063781321185;0.91090917681054;0.410748449799381;0.025469333513948;0.0296899922550393
2017/12/05 16:23:33.799;-0.374825873275147;9.5609756097561;2.11673366897809;0.00177831330879776;-0.420608406457038;-0.299219868668407;0.135071090047393;-0.956719817767654;0.14123006833713;0.909258885291854;0.414348878011193;0.0257444781322485;0.0300084763754776
2017/12/05 16:23:33.809;-0.435674916199241;9.51219512195122;2.10407698577777;-0.186611556025563;1.15140739014553;-0.163431904113847;0.135071090047393;-0.947608200455581;0.145785876993166;0.907603149266191;0.417909301619196;0.0261732396875047;0.030385861621947
2017/12/05 16:23:33.819;-0.570530663654175;9.60975609756098;2.17501758492972;-0.436101135605636;3.29588131010056;0.215197280413396;0.135071090047393;-0.96127562642369;0.145785876993166;0.905944502288136;0.421419286171735;0.0268216135292116;0.0308373971679916
2017/12/05 16:23:33.829;-0.509320211087913;9.52439024390244;2.15153330391322;-0.0729410946517324;0.800074179864577;0.174125130032464;0.135071090047393;-0.96127562642369;0.14123006833713;0.904270805990999;0.424945130971166;0.0272447945673088;0.0312036258353542
2017/12/05 16:23:33.839;-0.447989288640927;9.54878048780488;2.11600203482443;0.338645009883689;0.0213166399693156;0.894054611237877;0.132701421800948;-0.954441913439636;0.150341685649203;0.902572067232165;0.428491717739318;0.0275483670870823;0.0316164316756455
2017/12/05 16:23:33.849;-0.435072566795627;9.60975609756098;2.04384204541638;0.266596795228748;1.33364813663708;1.27966439983236;0.135071090047393;-0.956719817767654;0.143507972665148;0.900863240019199;0.432012241511995;0.0279331122710534;0.0321027600798665
2017/12/05 16:23:33.859;-0.447025529595145;9.60975609756098;2.01962613024622;-0.355983996536867;1.33220230530982;1.42424753255793;0.127962085308057;-0.96127562642369;0.148063781321185;0.899169173806557;0.435466802149338;0.0283102128813268;0.0325882332825476
2017/12/05 16:23:33.869;-0.435072566795627;9.59756097560975;2.04384204541638;-0.670473376067399;-0.100178153343205;0.940659509812208;0.127962085308057;-0.954441913439636;0.145785876993166;0.897485866236798;0.438877868008327;0.0285881171863403;0.0329857004380661
2017/12/05 16:23:33.879;-0.373741644348642;9.59756097560975;2.0083107763276;-0.730477798165784;-0.995055168571324;1.16966209162556;0.132701421800948;-0.952164009111617;0.143507972665148;0.895799290641534;0.442269050361307;0.0287605906078252;0.0333848229967
2017/12/05 16:23:33.889;-0.264237461061417;9.60975609756098;2.03350220370264;-0.398594087485014;-1.84248789435885;1.19281364163365;0.135071090047393;-0.954441913439636;0.152619589977221;0.894094976153974;0.445670400833882;0.028814424818826;0.0337904773442355
2017/12/05 16:23:33.899;-0.277033713025994;9.67073170731707;2.09361520503841;-0.599333620893183;-2.09806870470098;1.03228650640626;0.132701421800948;-0.96127562642369;0.14123006833713;0.892396017123661;0.44903244387506;0.0288575844105944;0.0341533715964269
2017/12/05 16:23:33.909;-0.400177437442856;9.59756097560975;2.21286569550509;-1.66082819301932;-1.62735052012842;-0.653752828307918;0.127962085308057;-0.949886104783599;0.145785876993166;0.890739977019885;0.452278194355819;0.029067034770343;0.0343778378976135
2017/12/05 16:23:33.919;-0.510645379775863;9.5;2.28405017270827;-1.93715131846185;-0.293691456259986;-0.88804045569577;0.135071090047393;-0.958997722095672;0.145785876993166;0.889090939477356;0.455468157972951;0.0294583119692835;0.0346159828391425
2017/12/05 16:23:33.929;-0.535153654778513;9.47560975609756;2.29585328272932;-0.137765801956761;0.7835993409059;0.308749721815393;0.127962085308057;-0.947608200455581;0.152619589977221;0.887358680709337;0.458777865840521;0.0299008203932444;0.0349768855733728
